,country_region_code,country_region,sub_region_1,sub_region_2,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
611478,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-27,12.0,8.0,-17.0,-46.0,1.0,2.0
611479,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-28,10.0,6.0,-19.0,-48.0,-12.0,2.0
611480,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-29,0.0,5.0,-24.0,-42.0,-8.0,5.0
611481,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-11-30,-8.0,0.0,-53.0,-47.0,-12.0,7.0
611482,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-01,-4.0,4.0,-40.0,-43.0,-14.0,7.0
611483,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-02,1.0,5.0,-19.0,-40.0,-9.0,4.0
611484,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-03,6.0,5.0,-13.0,-36.0,-7.0,3.0
611485,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-04,7.0,5.0,-9.0,-44.0,2.0,1.0
611486,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-05,6.0,4.0,-17.0,-49.0,-12.0,2.0
611487,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-06,-1.0,4.0,-24.0,-42.0,-10.0,4.0
611488,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-07,-1.0,7.0,-11.0,-42.0,-10.0,4.0
611489,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-08,2.0,2.0,-29.0,-36.0,-14.0,5.0
611490,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-09,3.0,3.0,-21.0,-38.0,-10.0,3.0
611491,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-10,10.0,7.0,-16.0,-32.0,-8.0,3.0
611492,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-11,11.0,6.0,-3.0,-36.0,4.0,0.0
611493,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-12,8.0,3.0,-14.0,-43.0,-9.0,1.0
611494,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-13,4.0,7.0,-18.0,-40.0,-13.0,5.0
611495,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-14,4.0,9.0,-8.0,-40.0,-15.0,4.0
611496,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-15,7.0,8.0,-6.0,-37.0,-17.0,5.0
611497,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-16,9.0,8.0,-10.0,-37.0,-15.0,3.0
611498,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-17,7.0,10.0,-20.0,-32.0,-13.0,4.0
611499,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-18,7.0,9.0,-1.0,-32.0,2.0,1.0
611500,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-19,9.0,5.0,-18.0,-37.0,-10.0,1.0
611501,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-20,12.0,13.0,-19.0,-42.0,-22.0,6.0
611502,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-21,10.0,18.0,-12.0,-44.0,-26.0,6.0
611503,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-22,13.0,22.0,-12.0,-43.0,-30.0,7.0
611504,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-23,11.0,38.0,-22.0,-45.0,-37.0,8.0
611505,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-24,-5.0,45.0,-38.0,-54.0,-53.0,12.0
611506,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-25,-78.0,-83.0,-56.0,-69.0,-65.0,5.0
611507,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-26,-17.0,-26.0,-36.0,-53.0,-33.0,1.0
611508,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-27,-10.0,-12.0,-25.0,-66.0,-81.0,17.0
611509,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-28,-12.0,-2.0,-12.0,-68.0,-80.0,19.0
611510,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-29,-5.0,8.0,-7.0,-61.0,-66.0,16.0
611511,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-30,-8.0,9.0,-7.0,-61.0,-64.0,15.0
611512,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2021-12-31,-9.0,22.0,-15.0,-58.0,-62.0,14.0
611513,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-01,-40.0,-39.0,-50.0,-57.0,-44.0,12.0
611514,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-02,-10.0,-7.0,-17.0,-46.0,-23.0,4.0
611515,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-03,-16.0,-7.0,4.0,-67.0,-79.0,21.0
611516,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-04,-10.0,15.0,-10.0,-59.0,-50.0,15.0
611517,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-05,-14.0,6.0,-20.0,-60.0,-51.0,17.0
611518,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-06,-18.0,6.0,-26.0,-61.0,-50.0,17.0
611519,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-07,-21.0,6.0,-43.0,-61.0,-48.0,19.0
611520,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-08,-21.0,-5.0,-38.0,-56.0,-15.0,11.0
611521,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-09,-21.0,-11.0,-24.0,-54.0,-20.0,9.0
611522,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-10,-18.0,-1.0,-23.0,-59.0,-40.0,15.0
611523,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-11,-20.0,1.0,-15.0,-63.0,-43.0,16.0
611524,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-12,-19.0,0.0,-15.0,-61.0,-43.0,16.0
611525,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-13,-22.0,-1.0,-18.0,-61.0,-42.0,16.0
611526,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-14,-20.0,0.0,-21.0,-59.0,-38.0,15.0
611527,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-15,-18.0,-7.0,-14.0,-54.0,-11.0,7.0
611528,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-16,-17.0,-11.0,-20.0,-54.0,-20.0,6.0
611529,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-17,-17.0,-5.0,-24.0,-59.0,-36.0,13.0
611530,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-18,-19.0,-3.0,-14.0,-61.0,-38.0,13.0
611531,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-19,-18.0,-3.0,-19.0,-59.0,-38.0,14.0
611532,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-20,-21.0,-3.0,-46.0,-61.0,-36.0,15.0
611533,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-21,-16.0,0.0,-24.0,-56.0,-32.0,13.0
611534,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-22,-11.0,-3.0,-14.0,-52.0,-7.0,6.0
611535,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-23,-11.0,-7.0,-10.0,-52.0,-18.0,5.0
611536,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-24,-14.0,-1.0,-16.0,-57.0,-32.0,12.0
611537,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-25,-9.0,9.0,-8.0,-57.0,-34.0,11.0
611538,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-26,-28.0,-18.0,-20.0,-72.0,-79.0,22.0
611539,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-27,-19.0,-1.0,-14.0,-58.0,-34.0,12.0
611540,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-28,-14.0,1.0,-21.0,-55.0,-30.0,12.0
611541,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-29,-9.0,-3.0,-8.0,-51.0,-4.0,6.0
611542,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-30,-9.0,-5.0,-14.0,-49.0,-14.0,4.0
611543,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-01-31,-13.0,-1.0,-20.0,-55.0,-29.0,11.0
611544,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-01,-16.0,-2.0,-19.0,-57.0,-31.0,11.0
611545,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-02,-17.0,-5.0,-34.0,-57.0,-32.0,13.0
611546,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-03,-18.0,-4.0,-43.0,-57.0,-29.0,12.0
611547,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-04,-10.0,3.0,-19.0,-50.0,-25.0,10.0
611548,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-05,-2.0,2.0,-4.0,-49.0,-1.0,4.0
611549,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-06,-4.0,2.0,-18.0,-50.0,-12.0,4.0
611550,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-07,-11.0,-1.0,-19.0,-49.0,-22.0,8.0
611551,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-08,-14.0,0.0,-5.0,-49.0,-24.0,8.0
611552,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-09,-12.0,-1.0,-9.0,-47.0,-26.0,9.0
611553,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-10,-13.0,-1.0,-11.0,-47.0,-23.0,8.0
611554,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-11,-9.0,1.0,-14.0,-43.0,-20.0,7.0
611555,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-12,-3.0,0.0,-6.0,-48.0,-2.0,4.0
611556,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-13,-2.0,0.0,-6.0,-45.0,-12.0,2.0
611557,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-14,-3.0,2.0,-32.0,-44.0,-19.0,7.0
611558,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-15,-13.0,-2.0,-17.0,-47.0,-21.0,7.0
611559,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-16,-11.0,0.0,-3.0,-43.0,-22.0,8.0
611560,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-17,-11.0,-1.0,-8.0,-44.0,-20.0,7.0
611561,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-18,-9.0,-1.0,-21.0,-40.0,-17.0,6.0
611562,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-19,-1.0,1.0,-5.0,-45.0,-1.0,3.0
611563,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-20,-3.0,-1.0,-14.0,-44.0,-12.0,3.0
611564,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-21,-11.0,-2.0,-16.0,-42.0,-17.0,6.0
611565,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-22,-13.0,-2.0,-22.0,-44.0,-19.0,6.0
611566,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-23,-13.0,-3.0,-31.0,-44.0,-22.0,9.0
611567,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-24,-13.0,-2.0,-39.0,-45.0,-19.0,8.0
611568,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-25,-20.0,-13.0,-63.0,-47.0,-18.0,10.0
611569,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-26,-19.0,-4.0,-61.0,-61.0,-10.0,10.0
611570,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-27,-37.0,-15.0,-59.0,-60.0,-33.0,12.0
611571,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-02-28,-23.0,0.0,-20.0,-72.0,-63.0,20.0
611572,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-01,-18.0,3.0,-19.0,-70.0,-47.0,15.0
611573,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-02,-15.0,2.0,-24.0,-65.0,-37.0,11.0
611574,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-03,-21.0,1.0,-45.0,-64.0,-35.0,14.0
611575,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-04,-13.0,0.0,-37.0,-58.0,-35.0,13.0
611576,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-05,-1.0,0.0,-23.0,-52.0,-3.0,3.0
611577,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-06,-5.0,-4.0,-42.0,-49.0,-16.0,4.0
611578,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-07,-10.0,-1.0,-30.0,-43.0,-20.0,6.0
611579,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-08,-11.0,0.0,-24.0,-44.0,-21.0,5.0
611580,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-09,-12.0,-1.0,-28.0,-41.0,-23.0,6.0
611581,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-10,-12.0,-4.0,-27.0,-40.0,-19.0,5.0
611582,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-11,-5.0,-2.0,-30.0,-35.0,-16.0,5.0
611583,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-12,2.0,0.0,-13.0,-44.0,-3.0,2.0
611584,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-13,-1.0,-2.0,-18.0,-43.0,-15.0,2.0
611585,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-14,-11.0,-3.0,-27.0,-37.0,-16.0,5.0
611586,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-15,-13.0,-3.0,-22.0,-38.0,-18.0,5.0
611587,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-16,-11.0,-3.0,-20.0,-37.0,-20.0,5.0
611588,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-17,-11.0,-4.0,-21.0,-37.0,-18.0,4.0
611589,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-18,-7.0,-1.0,-24.0,-35.0,-15.0,4.0
611590,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-19,2.0,0.0,-8.0,-41.0,-3.0,2.0
611591,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-20,-1.0,-2.0,-15.0,-39.0,-15.0,2.0
611592,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-21,-12.0,-3.0,-29.0,-39.0,-16.0,5.0
611593,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-22,-13.0,-2.0,-19.0,-40.0,-18.0,5.0
611594,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-23,-12.0,-2.0,-19.0,-37.0,-20.0,6.0
611595,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-24,-13.0,-1.0,-22.0,-38.0,-17.0,5.0
611596,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-25,-10.0,-2.0,-35.0,-37.0,-15.0,6.0
611597,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-26,-2.0,2.0,-21.0,-43.0,-4.0,3.0
611598,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-27,2.0,0.0,-18.0,-33.0,-15.0,2.0
611599,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-28,-19.0,-9.0,-64.0,-42.0,-17.0,8.0
611600,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-29,-15.0,0.0,-47.0,-45.0,-19.0,8.0
611601,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-30,-12.0,-2.0,-34.0,-39.0,-19.0,7.0
611602,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-03-31,-12.0,-1.0,-26.0,-37.0,-16.0,5.0
611603,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-01,-7.0,0.0,-25.0,-36.0,-14.0,5.0
611604,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-02,-1.0,1.0,-11.0,-39.0,-5.0,2.0
611605,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-03,-4.0,-2.0,-17.0,-38.0,-16.0,2.0
611606,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-04,-12.0,-3.0,-29.0,-41.0,-23.0,6.0
611607,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-05,-12.0,-3.0,-22.0,-43.0,-24.0,6.0
611608,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-06,-10.0,-3.0,-19.0,-39.0,-27.0,7.0
611609,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-07,-11.0,-4.0,-23.0,-39.0,-25.0,6.0
611610,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-08,-6.0,0.0,-28.0,-35.0,-23.0,7.0
611611,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-09,-3.0,0.0,-35.0,-40.0,-7.0,3.0
611612,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-10,-2.0,-3.0,-20.0,-36.0,-16.0,2.0
611613,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-11,-7.0,0.0,-28.0,-39.0,-24.0,6.0
611614,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-12,-7.0,2.0,-19.0,-40.0,-25.0,6.0
611615,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-13,-5.0,4.0,-29.0,-37.0,-27.0,7.0
611616,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-14,7.0,28.0,-21.0,-35.0,-28.0,3.0
611617,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-15,-55.0,-60.0,-5.0,-63.0,-84.0,20.0
611618,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-16,-11.0,6.0,-25.0,-50.0,-25.0,3.0
611619,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-17,-21.0,-24.0,-27.0,-48.0,-29.0,0.0
611620,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-18,-15.0,-9.0,0.0,-61.0,-79.0,16.0
611621,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-19,-11.0,6.0,-19.0,-36.0,-18.0,5.0
611622,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-20,-11.0,-1.0,-14.0,-33.0,-19.0,6.0
611623,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-21,-11.0,0.0,-18.0,-36.0,-17.0,5.0
611624,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-22,-4.0,2.0,-24.0,-31.0,-15.0,5.0
611625,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-23,0.0,5.0,-19.0,-37.0,-5.0,2.0
611626,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-24,6.0,4.0,-27.0,-37.0,-17.0,1.0
611627,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-25,-37.0,-52.0,-32.0,-58.0,-81.0,21.0
611628,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-26,-6.0,22.0,-36.0,-33.0,-13.0,5.0
611629,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-27,-8.0,7.0,-24.0,-31.0,-14.0,5.0
611630,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-28,-6.0,7.0,-26.0,-30.0,-12.0,4.0
611631,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-29,-4.0,7.0,-27.0,-29.0,-10.0,4.0
611632,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-04-30,3.0,6.0,-8.0,-34.0,-3.0,1.0
611633,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-01,7.0,7.0,-24.0,-34.0,-15.0,1.0
611634,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-02,-31.0,-49.0,10.0,-58.0,-80.0,18.0
611635,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-03,-6.0,23.0,-23.0,-33.0,-11.0,4.0
611636,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-04,-7.0,6.0,-22.0,-31.0,-13.0,5.0
611637,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-05,-7.0,5.0,-23.0,-31.0,-11.0,4.0
611638,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-06,-4.0,6.0,-39.0,-31.0,-9.0,5.0
611639,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-07,8.0,15.0,-18.0,-36.0,-2.0,2.0
611640,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-08,10.0,6.0,-27.0,-34.0,-13.0,1.0
611641,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-09,-12.0,-1.0,-61.0,-33.0,-11.0,6.0
